dim_distribution_id,distribution_id,dim_country_id,dim_source_id,distribution_channel_code,distribution_channel_name,local_sales_channel_1,local_sales_channel_2,distribution_point,commission_percentage,kick_back_percentage,distribution_owner,distribution_logic,distribution_logic_priority,channel_type_code,channel_type_name,is_distribution_owned_by_stage,discount_percentage,providing_customer_data_code,providing_customer_data_name
13376,13376,1,13,WEB,INTERNET,07- Tourism,Halcon Comercial,_N/A,0.095,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='303' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13377,13377,1,13,WEB,INTERNET,07- Tourism,Halcon Comercial,_N/A,0.095,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='303' AND SourcePriceTypeName ='ENTRADA GENERAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13378,13378,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA V-D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13379,13379,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT10CRC Vt.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13380,13380,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='GRUPOS PVP.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13381,13381,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='EL REY LEON s',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13382,13382,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT10CRC M-J',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13383,13383,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT10CRC',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13384,13384,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='PRECIO ESPECIAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13385,13385,1,13,WEB,INTERNET,03- CC,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='TRABAJO15CRC',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13386,13386,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='PREMIUM V-D.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13387,13387,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT10CRC.ERL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13388,13388,1,13,WEB,INTERNET,03- CC,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA M-J.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13389,13389,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA M-J.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13390,13390,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT20CRC 2013',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13391,13391,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA V-D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13392,13392,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13393,13393,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT15CRC 2013 PR',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13394,13394,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='EL REY LEON m-j',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13395,13395,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13396,13396,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA GENERAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13397,13397,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT10CRC 2012',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13398,13398,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA GENERAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13399,13399,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='TRABAJO15CRC',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13400,13400,1,13,WEB,INTERNET,07- Tourism,Veci,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='VECI Folleto colectivos',1,_N/A,_N/A,0,0.11,0,Customer Data NOT Provided
13401,13401,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='EL REY LEON s',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13402,13402,1,13,CC,CALL CENTER,04- groups,Grupos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='GRUPOS PVP FDS',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13403,13403,1,13,WEB,INTERNET,01- internet,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='WEBSAD' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='TRABAJO15CRC',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13404,13404,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='GRUPOS 15%',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13405,13405,1,13,WEB,INTERNET,07- Tourism,Halcon,_N/A,0,0,_N/A,"WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='AGENCIAS 9,5%'",1,_N/A,_N/A,0,0.095,0,Customer Data NOT Provided
13406,13406,1,13,WEB,INTERNET,03- CC,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECTIVOS',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13407,13407,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,"WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='Entrada M, X, J'",1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13408,13408,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='PREMIUM',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13409,13409,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='GRUPOS PVP',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13410,13410,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='Entrada V y D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13411,13411,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13412,13412,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='PREMIUM M-J.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13413,13413,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='COLECT15CRC 2013 PR',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13414,13414,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='EL REY LEON v-d',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13415,13415,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='EL REY LEON m-j',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13416,13416,1,13,WEB,INTERNET,07- Tourism,Veci,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='304' AND SourcePriceTypeName ='AGENCIAS 11%',1,_N/A,_N/A,0,0.11,0,Customer Data NOT Provided
13417,13417,1,13,CC,CALL CENTER,07- Tourism,Agencias,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='307' AND SourcePriceTypeName ='AGENCIAS 11%',1,_N/A,_N/A,0,0.11,0,Customer Data NOT Provided
13418,13418,1,13,WEB,INTERNET,01- internet,Internet,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='INTERNET' AND SourceDistributionPointId='308' AND SourcePriceTypeName ='ENTRADA GENERAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13419,13419,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='310' AND SourcePriceTypeName ='PARTNER FDS.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13420,13420,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='310' AND SourcePriceTypeName ='AGENCIAS 8%',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13421,13421,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='310' AND SourcePriceTypeName ='PARTNER ESM.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13422,13422,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='EL REY LEON s',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13423,13423,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA ERL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13424,13424,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='EL REY LEON m-j',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13425,13425,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA NOCHEVIEJA',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13426,13426,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA GENERAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13427,13427,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,"WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='Entrada M, X, J'",1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13428,13428,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13429,13429,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='SANTANDERSELECT',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13430,13430,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='Entrada V y D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13431,13431,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='EL REY LEON v-d',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13432,13432,1,13,WEB,INTERNET,06- b2b,Colectivos,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='COLECTIVOS10%',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13433,13433,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA M-J.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13434,13434,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA FDS',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13435,13435,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='CODIGOS15',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13436,13436,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ENTRADA V-D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13437,13437,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='Entrada S',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13438,13438,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ERLCOLGM15%',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13439,13439,1,13,WEB,INTERNET,03- CC,IB Plus,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='IB+ EL REY LEON',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13440,13440,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='EL REY LEON',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13441,13441,1,13,CC,CALL CENTER,03- CC,Call Center,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='CALLCENTER' AND SourceDistributionPointId='311' AND SourcePriceTypeName ='ELREYLEONVIERNES',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13442,13442,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA ERL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13443,13443,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0.08,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='AGENCIAS 8%',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13444,13444,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='Entrada S',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13445,13445,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='CUPO MUCHOVIAJE',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13446,13446,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,"WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='entrada m,x,j'",1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13447,13447,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA V-D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13448,13448,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='Entrada V y D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13449,13449,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='GR 15% AG 8%',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13450,13450,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13451,13451,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA GENERAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13452,13452,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA M-J.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13453,13453,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='GR 15% AG 8% FDS',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13454,13454,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ATRAPALO',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13455,13455,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA NOCHEVIEJA',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13456,13456,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='EL REY LEON s',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13457,13457,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='EL REY LEON v-d',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13458,13458,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ATRAPALO 2 ANFI',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13459,13459,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='GR 10% AG 8%.',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13460,13460,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='SILLA RUEDAS',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13461,13461,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='PARTNER FDS.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13462,13462,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='ENTRADA FDS',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13463,13463,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='PRECIO ESPECIAL',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13464,13464,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='GR 10% AG 8% FDS',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13465,13465,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='EL REY LEON m-j',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13466,13466,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='GR 10% AG 8%',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13467,13467,1,13,WEB,INTERNET,07- Tourism,Ociotour,_N/A,0,0,_N/A,WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='GR 15% AG 8%.',1,_N/A,_N/A,0,0.08,0,Customer Data NOT Provided
13468,13468,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='EL REY LEON',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13469,13469,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='Entrada V y D',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13470,13470,1,13,WEB,INTERNET,07- Tourism,Ociotour Int,_N/A,0.08,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='315' AND SourcePriceTypeName ='Entrada S',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13471,13471,1,13,WEB,INTERNET,07- Tourism,Halcon Tato,_N/A,0.095,0.08,_N/A,WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='320' AND SourcePriceTypeName ='ENTRADA GRAL.',1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
13472,13472,1,13,WEB,INTERNET,07- Tourism,Halcon,_N/A,0,0,_N/A,"WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='320' AND SourcePriceTypeName ='GR 10% AG 11,8%'",1,_N/A,_N/A,0,0.118,0,Customer Data NOT Provided
13473,13473,1,13,WEB,INTERNET,07- Tourism,Halcon,_N/A,0,0,_N/A,"WHEN SourceDistributionChannel='taquilla' AND SourceDistributionPointId='320' AND SourcePriceTypeName ='AGENCIAS 9,5%'",1,_N/A,_N/A,0,0.095,0,Customer Data NOT Provided
13474,13474,1,13,WEB,INTERNET,07- Tourism,Halcon Tato,_N/A,0.095,0.08,_N/A,"WHEN SourceDistributionChannel='AGENCIAS' AND SourceDistributionPointId='320' AND SourcePriceTypeName ='Entrada M, X, J'",1,_N/A,_N/A,0,0,0,Customer Data NOT Provided
